FeatureID	Barcode001	Barcode002	Barcode003	Barcode004	Barcode005	Barcode006	Barcode007	Barcode008	Barcode009	Barcode010	Barcode011	Barcode012	Barcode013	Barcode014	Barcode015	Barcode016	Barcode017	Barcode018	Barcode019	Barcode020	Barcode021	Barcode022	Barcode023	Barcode024
OTU_676	74	0	590	0	159	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_677	0	1	0	0	0	0	0	0	0	491	0	0	0	0	2	0	0	0	0	0	0	0	3	0
OTU_678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0
OTU_679	1	180	0	0	0	0	0	0	64	0	0	359	0	0	0	2	44	0	0	0	0	0	300	0
OTU_680	0	0	1	0	0	0	75	0	0	38	1	0	118	18	249	0	0	39	8	25	51	18	0	0
OTU_681	0	0	8	0	3	0	191	4	20	8	6	0	7	16	61	131	12	15	10	32	61	5	1	0
OTU_682	0	0	0	0	0	82	0	0	40	0	0	0	0	0	0	75	0	0	0	0	0	0	200	0
OTU_683	70	0	183	0	101	0	0	134	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0
OTU_684	1	0	0	0	0	0	0	0	364	0	0	37	0	0	0	0	52	0	0	0	0	0	0	0
OTU_685	0	43	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	45	0
OTU_686	0	0	0	0	0	0	52	0	0	6	0	0	18	153	106	0	0	11	0	2	88	14	0	0
OTU_687	0	1	0	0	0	8	89	0	678	19	14	2	7	25	23	35	0	33	2	12	11	49	0	0
OTU_688	1	0	0	1	82	146	1	3	0	0	0	187	0	0	0	0	0	0	0	0	0	0	116	0
OTU_689	0	0	0	0	0	0	15	0	0	4	12	0	32	245	32	0	0	0	38	0	143	0	0	0
OTU_690	2	57	4	55	1	9	0	40	5	0	0	72	0	0	0	0	307	0	0	0	0	0	42	0
OTU_691	0	0	0	0	0	0	374	0	0	0	2	1	204	51	1760	0	0	1	1	37	77	190	0	0
OTU_692	0	1	1	0	0	0	0	0	0	287	51	0	0	0	0	0	0	0	530	0	0	0	0	0
OTU_693	0	0	0	0	0	11	8	0	17	26	9	0	59	84	54	0	0	47	69	5	60	7	4	0
OTU_694	18	0	0	0	0	28	0	0	11	0	0	0	0	0	0	15	348	0	0	0	0	0	2	0
OTU_695	0	1	108	0	0	0	1	305	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0
OTU_696	0	0	0	0	0	0	0	0	0	0	1	0	154	0	4	0	0	132	109	10	15	22	0	0
OTU_697	0	0	0	0	0	0	0	0	0	0	0	0	21	348	0	0	0	0	2	4	24	0	0	0
OTU_698	5	133	0	72	8	108	0	2	192	0	0	39	0	0	1	44	361	0	0	0	0	0	423	0
OTU_699	0	0	0	0	2	0	4	0	0	0	0	0	50	0	85	0	0	76	13	30	137	0	0	0
OTU_700	0	0	0	0	0	0	0	3	1	108	18	1	9	2	0	0	0	73	46	39	1	72	0	0
OTU_701	0	0	0	0	0	0	2	0	0	8	125	0	19	54	50	13	0	158	23	49	99	24	0	0
OTU_702	32	0	319	0	0	0	0	80	11	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0
OTU_704	0	0	0	0	0	0	8	0	0	74	103	0	0	0	0	0	0	12	11	0	0	175	0	0
OTU_705	0	0	0	0	0	0	0	0	0	37	408	0	0	0	0	0	0	1	0	0	0	24	0	0
OTU_706	0	0	0	0	0	0	0	0	0	0	0	0	19	234	1	0	0	0	0	153	32	0	0	0
OTU_707	0	0	0	0	0	0	2	4	0	0	0	1	518	0	0	0	0	3	0	0	0	0	0	0
OTU_708	0	0	701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_709	0	0	0	0	0	0	0	0	0	96	24	0	0	0	0	0	0	0	313	0	0	55	0	0
OTU_710	0	0	452	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_711	0	0	0	0	17	0	0	582	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_712	0	0	0	0	0	0	6	0	0	2	15	0	101	75	77	23	0	13	28	110	4	21	0	0
OTU_713	0	0	0	0	0	0	0	0	0	0	18	198	0	0	0	0	0	0	0	0	0	0	197	0
OTU_714	0	0	0	0	0	11	0	0	1	58	2	0	0	0	0	453	0	0	0	0	0	1	0	0
OTU_715	0	0	0	0	0	0	0	0	21	0	33	40	0	0	0	269	0	0	20	0	0	0	0	0
OTU_716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	0	0	0	0	0	0	3	0
OTU_717	0	0	0	0	0	0	1	454	0	0	0	41	0	0	0	0	0	0	0	0	0	0	4	0
OTU_718	0	1	39	0	0	0	221	0	0	1	1	0	7	71	23	7	2	10	0	1	5	8	6	0
OTU_719	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	418	0	0	0	0	0	0	3	0
OTU_720	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_721	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	398	0	0	0	0	0	0	0	0
OTU_722	0	0	167	0	130	0	0	69	0	0	0	12	0	0	0	0	19	0	0	0	0	0	0	0
OTU_723	0	0	0	0	1	0	2	0	0	1	2	0	100	63	6	0	0	67	92	0	48	33	0	0
OTU_724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0
OTU_725	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0
OTU_726	0	1	0	0	0	0	0	0	0	0	0	0	52	38	85	0	0	46	88	11	104	2	0	0
OTU_727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	551	0	0	0
OTU_728	16	0	105	0	218	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_729	0	0	0	0	1	182	0	0	192	0	0	0	7	14	1	8	0	0	1	0	3	0	0	0
OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	7	0	18	0	0	217	81	13	17	0	0	0
OTU_731	1	0	0	0	0	68	0	33	0	0	0	121	0	0	1	228	0	0	0	0	0	0	0	0
OTU_732	0	0	0	0	0	0	0	0	0	398	4	0	0	0	0	10	0	0	0	0	0	5	0	0
OTU_733	0	0	0	0	0	163	2	0	0	0	0	0	0	0	3	352	0	0	1	4	120	0	0	0
OTU_734	31	0	0	0	4	0	2	367	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_735	0	0	0	0	16	6	5	119	21	9	22	15	10	0	114	27	8	0	1	57	0	0	5	0
OTU_736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	16	0	0	0
OTU_737	0	0	0	0	0	0	0	0	0	128	11	0	0	0	0	10	0	78	99	0	3	50	0	0
OTU_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	336	0	0	0
OTU_739	0	0	0	0	0	0	0	0	0	0	0	0	34	14	13	2	0	0	0	292	16	0	0	0
OTU_740	0	252	0	64	0	70	0	0	6	2	0	261	0	0	0	0	140	0	0	1	0	0	40	0
OTU_741	0	0	0	25	0	93	0	5	209	0	0	21	0	26	0	0	16	0	0	0	4	0	13	0
OTU_742	0	198	0	0	0	0	0	0	0	0	0	53	0	4	0	32	101	0	0	0	0	0	0	0
OTU_743	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	348	3	0	0	0
OTU_744	0	0	0	0	0	0	0	0	0	0	3	0	99	20	68	0	0	0	0	66	31	8	0	0
OTU_745	0	0	0	0	0	27	0	0	5	156	40	0	4	41	12	432	0	61	512	57	2	112	18	0
OTU_746	0	0	0	0	0	5	0	0	42	0	0	0	0	0	6	403	0	0	4	0	0	0	0	0
OTU_747	0	0	0	0	0	0	46	0	0	5	0	0	19	21	19	0	0	31	33	83	131	0	0	0
OTU_748	0	0	0	0	0	0	0	0	0	1	0	118	0	0	0	172	51	0	0	0	0	0	0	0
OTU_749	79	0	96	0	24	0	8	53	18	37	15	6	0	36	2	7	0	86	28	44	5	33	0	0
OTU_750	0	120	0	0	0	28	8	0	105	0	0	45	0	4	3	10	119	0	0	0	2	0	56	0
OTU_751	0	0	0	0	0	0	88	0	0	0	26	0	4	2	27	0	0	135	25	71	45	7	0	0
OTU_752	0	29	0	106	37	166	0	202	6	2	17	130	0	0	0	137	0	8	0	0	0	0	167	0
OTU_753	0	0	0	0	0	0	76	0	0	0	1	0	0	70	7	109	0	0	321	0	3	0	0	0
OTU_754	0	0	0	0	0	0	4	0	0	0	0	0	12	89	31	0	0	179	0	5	33	5	0	0
OTU_755	0	0	0	0	0	0	21	0	0	24	1	0	38	6	12	0	0	0	5	33	48	281	0	0
OTU_756	0	1	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU_757	0	0	0	0	0	0	43	0	0	31	58	0	144	91	60	0	0	0	23	9	101	19	0	0
OTU_758	0	0	0	0	0	0	0	0	0	84	91	0	0	0	0	0	0	77	45	0	0	9	0	0
OTU_759	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	16	0
OTU_760	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0
OTU_761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0
OTU_762	0	0	0	0	0	0	0	0	53	0	0	8	0	1	0	309	5	0	0	0	0	0	7	0
OTU_763	0	0	0	0	0	0	0	0	0	8	92	0	11	6	5	0	0	5	0	68	1	200	0	0
OTU_764	0	0	0	0	0	1	50	0	0	0	0	0	16	298	0	8	0	0	0	9	8	0	0	0
OTU_765	0	0	0	0	0	0	130	0	0	0	0	1	0	11	42	0	0	0	0	83	78	43	0	0
OTU_766	0	0	0	0	0	0	0	0	0	590	1	0	116	316	334	0	0	7	185	1	665	200	0	1
OTU_767	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	230	0	0	0	0	0	453	0
OTU_768	0	0	474	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_769	0	0	0	2	0	0	535	0	0	0	0	1	149	337	79	0	0	1	2	2701	110	1	0	0
OTU_770	0	0	0	0	0	0	0	0	0	0	556	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU_771	1	0	0	1	0	0	0	0	0	0	0	291	0	0	0	0	17	0	0	0	0	0	0	0
OTU_772	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	604	0	0	80	0	0	0
OTU_773	0	0	0	0	0	0	0	0	0	7	28	0	0	3	0	0	0	0	136	6	0	156	1	0
OTU_774	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	8	0	437	0	0	0
OTU_775	0	0	0	0	0	0	6	0	0	0	0	0	0	61	12	0	0	0	0	332	0	0	0	0
OTU_776	0	0	0	0	0	0	4	0	0	2	0	0	69	154	28	6	0	0	5	12	6	8	0	0
OTU_777	0	0	0	0	0	0	0	0	0	0	7	0	10	73	45	0	0	0	33	34	120	7	0	0
OTU_778	180	0	601	0	5	0	0	13	19	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_779	278	7	14	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_780	0	0	0	0	0	0	0	0	0	4	134	1	3	0	28	324	0	88	23	0	0	7	0	0
OTU_781	0	0	0	0	0	0	49	0	0	0	0	0	2	140	3	0	0	0	0	247	21	0	0	0
OTU_782	0	0	0	0	1	0	18	0	0	0	0	0	270	11	42	0	0	0	0	46	43	0	0	0
OTU_783	0	0	0	0	0	0	6	0	7	4	339	78	2	0	0	4	0	0	208	1	1	27	4	0
OTU_784	177	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_785	0	0	1	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_786	3	0	6	0	0	0	0	0	0	3	471	0	0	0	0	31	0	16	33	0	0	0	0	0
OTU_787	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	309	0	0	0
OTU_788	0	0	0	0	0	17	0	0	267	0	0	2	0	0	0	1	0	0	0	0	0	0	23	0
OTU_789	0	0	0	0	0	0	0	0	0	0	0	0	172	0	7	0	0	142	0	5	0	0	0	0
OTU_790	0	0	0	0	0	0	32	0	0	0	67	0	8	28	0	0	0	0	0	75	20	204	0	0
OTU_791	0	16	0	179	37	76	0	0	39	0	0	46	0	0	0	34	65	0	0	0	0	0	63	0
OTU_792	0	0	141	0	0	143	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_793	0	0	0	0	293	7	0	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
OTU_794	1	0	3	0	0	0	88	0	0	152	192	0	393	222	60	0	0	623	187	25	225	42	0	0
OTU_795	0	0	182	0	0	0	1	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_796	0	0	0	66	204	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_797	0	0	0	0	0	192	0	0	363	0	0	29	0	0	0	2	0	0	0	0	0	0	81	0
OTU_798	0	0	0	0	0	0	102	0	0	0	0	0	138	38	10	0	0	0	0	0	127	0	0	0
OTU_799	0	0	11	0	39	8	54	12	13	4	20	0	9	39	24	14	25	2	10	30	2	2	10	0
OTU_800	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	108	0
OTU_801	1	0	0	0	0	0	140	0	0	3	0	0	7	45	82	0	0	10	0	25	20	0	3	0
OTU_802	0	0	0	0	0	0	0	0	0	130	123	0	6	11	5	0	0	7	0	5	0	0	0	0
OTU_803	0	0	0	0	0	0	0	0	0	0	0	1	3	0	256	8	0	0	0	1	0	0	0	0
OTU_804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0
OTU_805	0	0	436	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_806	0	0	0	342	0	0	0	0	13	0	0	1	0	0	1	3	0	0	0	0	0	0	106	0
OTU_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	354	42	0	0	18	0	0
OTU_808	0	0	36	0	0	2	31	0	22	0	0	13	4	9	129	2	9	3	0	1	34	2	0	0
OTU_809	0	0	0	0	0	0	9	0	0	0	2	0	41	156	23	0	0	27	10	9	4	1	0	0
OTU_810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	0	0	0
OTU_811	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0
OTU_812	0	0	0	0	0	0	0	0	0	0	0	0	29	49	0	0	0	145	56	38	0	0	0	0
OTU_813	0	0	0	0	0	0	41	0	0	0	0	0	4	2	19	2	0	0	0	205	4	0	1	0
OTU_814	0	0	0	0	0	0	0	0	0	14	46	1	14	0	25	1	0	123	4	0	25	78	0	0
OTU_815	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	303	0	0	0	0	0	0	0	0
OTU_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0
OTU_817	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_818	0	0	0	0	0	0	72	0	0	10	10	0	74	31	28	8	0	16	5	16	25	12	0	0
OTU_819	0	0	0	0	0	0	0	0	0	9	4	0	0	4	0	0	0	179	56	0	0	47	0	0
OTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	283	0
OTU_821	0	0	0	0	12	30	0	226	0	0	0	0	0	0	0	0	34	0	0	0	0	0	14	0
OTU_822	0	0	0	0	0	0	2	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_823	0	0	21	65	65	228	0	20	34	2	0	41	0	0	1	0	153	0	0	0	0	0	119	0
OTU_824	1	0	29	0	0	0	1	282	90	0	0	3	0	0	0	0	7	0	0	0	0	0	2	0
OTU_825	0	0	0	0	0	0	0	9	46	5	0	0	4	5	0	78	100	0	3	139	0	0	0	0
OTU_826	0	0	0	0	0	0	0	0	0	2	80	0	0	8	3	488	0	4	35	0	0	0	1	0
OTU_827	0	0	0	0	0	0	0	0	0	0	0	0	89	0	129	0	0	0	0	0	63	0	0	0
OTU_828	0	0	0	0	0	0	176	0	0	0	0	0	6	158	2	0	0	0	0	33	4	54	0	0
OTU_829	0	0	174	0	0	41	0	25	13	0	0	0	0	0	0	0	19	0	0	0	0	0	19	0
OTU_830	0	0	0	0	0	0	3	0	0	0	1	0	0	4	214	0	0	0	0	112	0	0	0	0
OTU_831	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_832	0	0	0	0	0	0	14	0	0	0	62	0	31	44	130	0	0	0	0	0	35	1	0	0
OTU_833	0	144	0	0	0	265	0	72	30	0	0	137	14	20	0	65	7	0	0	0	0	0	0	0
OTU_834	115	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_835	0	7	0	0	0	0	28	0	0	12	37	2	4	1	1	0	0	97	51	181	0	4	0	0
OTU_836	0	0	0	0	0	0	0	0	0	325	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_837	0	0	0	0	0	0	3	0	24	0	0	1	0	0	1	36	82	0	0	0	0	0	331	0
OTU_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0
OTU_839	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_840	8	103	3	100	4	151	39	195	334	69	72	166	75	41	58	24	151	24	129	64	23	20	82	0
OTU_841	74	0	244	0	13	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_842	0	0	0	0	0	0	7	0	0	0	3	0	0	2	0	0	0	0	0	56	0	176	0	0
OTU_843	0	94	0	4	0	83	0	0	237	0	16	10	2	5	0	3	11	3	0	10	1	2	9	0
OTU_844	121	0	33	31	71	6	0	4	0	0	0	0	0	0	0	2	0	0	0	2	56	0	1	0
OTU_845	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	3	79	0	0	0	0	0	94	0
OTU_846	0	0	0	0	0	0	236	0	0	0	0	0	0	16	0	0	0	0	0	7	0	0	0	0
OTU_847	79	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_848	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	87	0
OTU_849	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	414	0	0	229	5	0	0	0	0
OTU_850	0	0	0	0	0	0	0	0	0	0	3	0	0	0	55	0	0	0	20	53	61	69	0	0
OTU_851	0	0	0	0	0	0	26	0	0	0	0	0	17	47	0	0	0	0	0	113	20	0	0	0
OTU_852	0	32	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	223	88	0	0	31	0	0
OTU_853	0	8	0	0	0	0	0	0	173	72	59	15	0	1	0	0	0	0	39	0	0	68	45	0
OTU_854	44	0	141	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_855	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_856	0	0	0	0	0	0	0	0	0	0	13	0	0	0	225	0	0	0	0	0	6	0	0	0
OTU_857	0	0	0	0	0	0	4	0	0	0	0	0	13	43	47	0	0	0	0	209	18	0	0	0
OTU_858	0	0	0	0	0	0	0	0	7	0	0	299	0	0	0	10	0	0	0	0	0	0	0	0
OTU_859	0	0	0	0	0	205	0	0	31	0	0	0	0	0	0	20	36	0	0	0	0	0	14	0
OTU_860	0	0	0	0	0	0	65	0	0	0	0	0	15	93	0	0	0	0	0	113	0	0	0	0
OTU_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0
OTU_862	0	0	0	0	8	0	0	0	0	1	0	0	0	0	211	1	0	0	0	0	114	0	0	0
OTU_863	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_864	0	0	0	0	0	0	63	0	0	1	0	0	7	106	43	19	0	2	0	21	18	0	0	0
OTU_865	0	0	0	129	0	9	0	8	59	0	0	43	0	0	0	0	1	0	0	0	0	0	8	0
OTU_866	0	0	0	0	0	0	43	0	0	2	1	1	1	2	119	5	0	47	0	20	5	25	0	0
OTU_867	119	0	25	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_868	0	0	1	0	0	0	228	0	8	0	1	1	1	3	0	1	0	2	0	0	0	0	0	0
OTU_869	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	0	0	258	0	1	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_871	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	97	0	0	126	0	0
OTU_872	0	177	0	0	0	34	5	0	0	0	0	0	1	0	0	0	123	0	0	0	3	0	0	0
OTU_873	0	0	0	0	0	0	18	0	0	0	0	0	98	19	113	0	0	474	0	67	42	0	0	0
OTU_874	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	1	1	1	0	0	61	0	0	83	57	0	53	167	211	36	0	101	14	73	119	3	0	0
OTU_876	87	0	0	0	0	0	45	0	0	0	0	0	9	26	9	1	13	20	0	39	4	2	2	0
OTU_877	465	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_879	0	0	0	0	0	0	0	0	93	0	3	26	0	0	1	0	0	0	2	5	0	0	207	0
OTU_880	0	0	0	0	0	0	6	0	0	0	0	0	215	0	57	0	0	0	0	62	405	0	0	0
OTU_881	0	0	216	0	22	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_882	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	137	0	4	24	0	0	0
OTU_883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	200	0
OTU_884	148	159	3	78	197	244	0	128	11	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
OTU_885	0	0	0	0	0	0	6	0	0	0	0	0	7	55	28	0	0	0	0	98	128	0	0	0
OTU_886	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	330	0	53	0	0	0	0	0	0
OTU_887	0	0	0	0	0	0	3	0	0	2	1	2	2	5	0	1	0	4	1	34	0	167	0	0
OTU_888	0	0	0	0	0	0	270	0	0	0	0	0	38	19	32	0	0	0	0	103	82	0	0	0
OTU_889	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0
OTU_890	0	0	0	0	0	0	73	0	0	0	0	0	8	55	0	0	0	0	0	292	0	0	0	0
OTU_891	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	464	0	0	0	0	0	13	0	1
OTU_892	12	0	233	0	148	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0
OTU_893	0	0	0	0	0	0	0	0	0	0	0	0	49	54	4	0	0	0	80	34	5	0	0	0
OTU_894	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
OTU_895	0	0	11	0	0	200	0	58	0	0	1	0	0	0	0	13	4	0	0	0	0	0	75	0
OTU_896	0	0	0	0	0	0	0	0	567	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_897	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	221	0	0	0	0	4	0	0	0
OTU_898	0	0	0	0	0	0	0	1	0	83	1	0	0	0	17	0	0	30	0	0	0	217	0	0
OTU_899	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_900	0	0	47	67	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_901	0	0	0	0	0	1	98	0	0	0	0	0	13	51	8	2	0	0	0	75	1	0	0	0
OTU_902	0	0	0	0	0	0	14	0	0	6	47	7	9	120	43	0	0	0	25	19	179	8	0	0
OTU_903	0	0	0	0	0	0	5	0	0	1	7	0	17	18	1	0	0	170	0	71	0	0	0	0
OTU_904	225	15	5	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_905	0	0	0	0	0	232	0	0	46	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0
OTU_906	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU_907	0	0	0	0	0	0	0	0	0	44	187	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_908	0	1	0	0	0	179	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0
OTU_909	0	0	29	0	0	0	195	0	0	1	2	0	0	3	0	0	0	91	3	0	86	119	0	0
OTU_910	0	0	0	0	2	0	0	0	0	0	0	0	183	0	7	0	0	0	0	6	11	0	0	0
OTU_911	0	0	0	0	0	197	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0
OTU_912	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0
OTU_914	0	0	0	0	0	0	0	0	0	110	0	0	0	0	17	0	0	0	145	0	15	0	0	0
OTU_915	0	1	0	0	0	0	0	0	0	236	31	0	0	0	0	0	0	47	47	0	0	19	0	0
OTU_916	112	0	109	0	21	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU_917	0	0	0	0	0	0	0	0	0	0	0	0	83	0	85	0	0	0	0	1	3	0	0	0
OTU_918	0	0	0	0	0	1	0	0	0	0	1	0	46	177	48	1	0	0	0	16	11	0	0	0
OTU_919	0	0	0	0	0	0	4	0	0	1	0	0	0	72	56	0	0	0	0	97	24	0	0	0
OTU_920	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_921	0	0	0	0	0	0	10	0	0	0	0	0	1	0	15	0	0	0	1	238	0	0	0	0
OTU_922	0	0	0	0	0	0	44	0	0	0	0	0	60	113	14	0	0	0	0	80	23	0	0	0
OTU_923	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	5	0	0	0
OTU_924	0	58	0	0	0	0	0	0	0	0	0	77	0	0	0	0	65	0	0	0	0	0	0	0
OTU_925	0	0	0	0	0	154	0	0	0	1	4	0	1	0	47	0	0	2	59	0	10	0	0	0
OTU_926	0	0	0	0	0	0	197	0	0	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0
OTU_927	0	0	0	0	0	0	0	0	171	0	0	11	0	0	0	6	0	0	0	0	0	0	1	0
OTU_928	0	0	0	0	0	0	99	0	0	0	0	0	11	139	0	0	0	0	169	0	3	0	0	0
OTU_929	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_930	0	15	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_931	0	0	0	0	0	0	13	0	0	0	0	0	10	86	4	0	0	68	0	6	5	33	0	0
