FeatureID	Barcode001	Barcode002	Barcode003	Barcode004	Barcode005	Barcode006	Barcode007	Barcode008	Barcode009	Barcode010	Barcode011	Barcode012	Barcode013	Barcode014	Barcode015	Barcode016	Barcode017	Barcode018	Barcode019	Barcode020	Barcode021	Barcode022	Barcode023	Barcode024
OTU_1735	0	0	0	0	0	0	0	0	0	22	3	0	0	1	0	0	0	0	0	4	0	2	0	0
OTU_1736	0	0	0	0	0	0	0	0	0	6	19	0	0	9	6	0	0	0	0	0	0	0	2	0
OTU_1737	0	0	0	0	0	0	0	0	0	9	59	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1738	0	0	0	0	0	0	0	0	0	3	37	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1739	0	0	0	0	0	0	0	0	0	0	41	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_1740	0	0	0	0	0	0	0	0	0	4	4	0	0	0	5	0	0	0	101	0	8	0	0	0
OTU_1741	0	0	0	0	0	0	0	0	0	0	6	55	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1742	0	0	0	0	0	14	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1743	0	0	0	0	0	0	0	0	0	0	0	0	25	2	12	0	0	0	0	1	29	0	0	0
OTU_1744	0	0	15	0	0	0	1	0	0	1	0	0	2	17	7	9	0	13	0	3	0	7	1	0
OTU_1745	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
OTU_1746	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0
OTU_1747	0	0	0	0	1	0	0	0	0	0	0	0	8	4	1	0	0	0	0	27	23	0	0	0
OTU_1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	15	9	0	0	0
OTU_1749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	0	0	1	0	0	0
OTU_1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0
OTU_1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	28	1	0	0
OTU_1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
OTU_1753	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1754	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	8	14	0
OTU_1755	0	68	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	20	1	0	190	0
OTU_1756	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1757	0	0	58	0	0	9	0	26	0	0	0	7	0	0	0	1	1	0	0	0	0	0	7	0
OTU_1758	0	0	30	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_1759	0	0	43	0	0	0	0	0	0	5	5	0	0	0	2	0	0	0	0	0	1	0	0	0
OTU_1760	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1761	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1762	0	0	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1763	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1764	0	0	11	0	0	0	0	3	0	1	0	2	6	13	1	0	0	15	1	3	0	0	5	0
OTU_1765	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1766	0	0	6	0	58	0	0	5	0	19	64	7	0	0	0	0	0	9	46	0	0	20	0	0
OTU_1767	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1768	0	0	0	0	0	15	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1769	0	0	0	0	0	15	0	0	15	0	0	6	0	0	0	1	8	0	0	0	0	0	13	0
OTU_1770	0	0	0	0	0	0	4	0	0	0	0	0	0	0	16	0	0	0	0	10	15	0	0	0
OTU_1771	0	0	0	0	0	0	64	0	0	0	0	0	3	0	9	0	0	1	0	3	0	0	0	0
OTU_1772	0	1	0	0	0	0	23	0	0	0	3	0	6	0	0	0	0	15	0	0	0	2	0	0
OTU_1773	0	0	0	0	0	0	0	32	0	0	0	3	0	0	0	0	2	0	0	0	0	0	5	0
OTU_1774	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1775	0	0	0	0	0	10	0	0	53	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0
OTU_1776	0	0	0	0	0	0	0	0	0	29	13	0	0	1	0	25	0	0	8	11	0	0	0	0
OTU_1777	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1778	0	0	0	1	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1779	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	93	0	0	0	0	0	0	0
OTU_1780	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	37	0	0	0
OTU_1781	0	0	0	0	0	0	10	0	0	16	29	0	11	1	0	5	0	38	0	1	0	4	0	0
OTU_1782	0	0	0	0	0	0	4	0	0	4	0	17	1	73	2	0	0	4	5	7	0	33	0	0
OTU_1783	0	0	0	0	0	0	0	0	0	0	0	0	69	34	9	32	0	0	0	0	9	0	0	0
OTU_1784	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	7	0	6	40	0	0	0
OTU_1785	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	46	1	1	0	0	0	0
OTU_1786	0	0	0	0	0	0	0	0	0	0	0	0	6	72	4	0	0	0	0	0	18	0	0	0
OTU_1787	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	51	0	0	0	0	0	0
OTU_1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	35	0	0	0	0
OTU_1789	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	13	0	4	0
OTU_1790	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	67	0	0	0	0	0	0	0	0
OTU_1791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	3	0	0	0	0
OTU_1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
OTU_1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	31	0
OTU_1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0
OTU_1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
OTU_1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0
OTU_1797	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	81	0	0	0	0
OTU_1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
OTU_1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
OTU_1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
OTU_1801	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1802	68	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1803	67	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1804	0	39	0	17	0	0	0	2	0	0	0	4	0	0	0	0	90	0	0	0	0	0	3	0
OTU_1805	1	38	0	0	0	0	0	7	0	0	0	3	0	0	0	0	50	0	0	0	0	0	4	0
OTU_1806	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
OTU_1807	0	0	84	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1808	29	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1809	0	0	1	0	0	0	5	0	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1810	0	0	0	0	33	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1811	0	0	15	0	62	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1812	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1813	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU_1814	0	0	0	0	12	0	59	0	0	2	1	0	0	0	1	2	0	8	0	6	7	3	0	0
OTU_1815	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1816	0	0	0	0	0	0	35	0	0	1	1	0	0	10	7	8	0	0	3	4	4	0	1	0
OTU_1817	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
OTU_1818	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	41	0	0	0	0
OTU_1819	0	0	0	0	0	0	7	0	0	9	11	0	1	0	11	0	0	43	17	0	0	31	0	0
OTU_1820	0	0	0	0	0	0	1	0	0	1	2	0	0	0	33	0	0	0	0	0	0	0	0	0
OTU_1821	0	0	0	0	0	0	0	49	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_1822	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1823	0	0	0	0	0	0	0	0	0	36	26	0	0	0	0	0	0	13	0	0	0	3	0	0
OTU_1824	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	42	0	0	0	0	0
OTU_1825	0	0	0	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1826	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	15	2	0	0	7	0	0
OTU_1827	0	0	0	0	0	0	0	0	0	2	24	0	4	1	0	7	0	15	1	11	0	0	0	0
OTU_1828	41	0	3	0	0	2	0	69	0	0	0	8	1	0	0	8	18	0	0	0	10	0	3	0
OTU_1829	0	0	0	0	0	0	0	0	0	0	0	0	3	26	3	0	0	0	0	0	4	0	0	0
OTU_1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
OTU_1831	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	60	0	0	28	0	0	0	0	0
OTU_1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
OTU_1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
OTU_1834	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	48	0	0	1	0	0	0
OTU_1835	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	85	0	0	0	0	0	0
OTU_1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
OTU_1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
OTU_1838	0	25	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0
OTU_1839	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1840	36	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU_1841	40	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1842	45	0	0	0	0	0	0	0	0	2	3	0	0	8	0	11	6	3	0	0	0	0	0	0
OTU_1843	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1844	0	0	42	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1845	0	0	59	0	0	3	18	2	0	0	0	0	4	3	0	8	0	0	0	4	0	0	0	0
OTU_1846	0	0	0	105	0	24	0	0	56	0	0	47	0	0	0	0	5	0	0	0	0	0	0	0
OTU_1847	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_1848	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1849	0	0	0	0	58	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
OTU_1850	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1851	0	0	16	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1852	0	0	0	0	0	18	0	0	0	6	0	0	0	1	0	0	0	5	0	1	2	0	0	0
OTU_1853	0	0	0	0	0	46	0	0	0	1	2	0	0	3	0	37	0	0	0	0	0	0	0	0
OTU_1854	0	0	0	0	0	11	0	0	0	0	0	18	0	0	0	0	19	0	0	0	0	0	12	0
OTU_1855	0	0	0	0	9	0	18	6	0	0	8	0	1	2	0	0	0	1	0	0	0	0	1	0
OTU_1856	0	0	0	0	0	0	4	0	0	7	11	2	0	12	0	0	0	0	0	26	4	12	0	0
OTU_1857	0	0	0	0	0	0	45	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
OTU_1858	0	0	0	0	0	0	7	0	0	0	0	0	0	57	6	4	0	0	0	0	4	0	0	0
OTU_1859	0	0	0	0	0	0	13	0	0	0	0	0	3	8	11	0	0	0	0	4	15	0	0	0
OTU_1860	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
OTU_1861	0	0	0	0	0	0	24	0	0	0	0	0	1	2	1	14	0	0	0	47	2	0	0	0
OTU_1862	0	0	21	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1863	0	31	0	0	0	0	11	77	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0
OTU_1864	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1865	0	0	0	0	0	0	0	2	92	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0
OTU_1866	0	0	0	0	0	42	0	0	39	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1867	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1868	0	0	0	0	0	0	0	0	0	81	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1869	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU_1870	0	0	0	0	0	0	0	0	0	1	0	0	0	169	3	2	0	0	0	0	4	0	1	0
OTU_1871	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	23	0	0	31	0	0	1	0	0
OTU_1872	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1873	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1874	0	0	0	0	0	0	0	0	0	0	14	0	0	3	43	0	0	0	0	0	0	0	0	0
OTU_1875	0	0	0	20	0	0	0	0	68	0	0	6	0	0	0	0	61	0	0	0	0	0	49	0
OTU_1876	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	0	0	0	0	0	0	0	0	0
OTU_1877	0	0	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	0
OTU_1878	0	0	0	0	0	0	0	0	0	0	0	0	3	32	6	0	0	0	0	25	56	0	0	0
OTU_1879	0	0	0	0	0	0	3	0	0	0	0	0	3	14	0	0	0	0	0	4	8	0	0	0
OTU_1880	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	27	5	0	0	0
OTU_1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
OTU_1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	19	0	0	0	0	0	0	0
OTU_1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
OTU_1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0
OTU_1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0
OTU_1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0
OTU_1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
OTU_1888	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0
OTU_1889	0	0	0	0	0	0	9	0	0	1	0	0	1	3	0	0	0	1	0	20	0	75	0	0
OTU_1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
OTU_1891	56	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1892	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1893	61	0	19	0	0	0	0	4	13	7	3	12	0	0	6	1	3	6	19	0	0	18	8	0
OTU_1894	0	33	0	0	0	10	0	0	9	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0
OTU_1895	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
OTU_1896	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1897	0	0	38	0	0	0	0	0	0	44	0	0	0	0	0	0	3	0	2	1	2	0	7	0
OTU_1898	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1899	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1900	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1901	0	0	37	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1902	0	0	18	0	0	0	0	0	16	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0
OTU_1903	0	0	0	59	0	38	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_1904	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU_1905	0	0	0	0	13	24	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1906	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1907	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1908	0	0	0	0	0	2	0	0	4	0	0	9	0	0	0	53	7	0	0	0	0	0	0	0
OTU_1909	0	0	0	0	0	5	0	3	0	0	2	31	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1910	0	0	0	4	0	11	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	0	31	0
OTU_1911	0	0	0	0	0	0	17	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0
OTU_1912	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU_1913	0	0	0	0	0	0	53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1914	0	0	0	0	0	0	34	0	0	0	0	0	3	8	6	0	0	0	0	10	5	0	0	0
OTU_1915	0	0	0	0	0	0	40	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU_1916	0	0	0	0	1	0	15	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
OTU_1917	0	0	0	0	0	1	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1918	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1919	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1920	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0
OTU_1921	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1922	0	0	0	0	0	0	0	0	2	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1923	0	0	0	0	0	0	0	0	0	67	3	0	7	0	0	0	0	8	25	0	0	4	0	0
OTU_1924	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1925	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1926	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1927	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	10	0	0	0	2	43	0	0	0
OTU_1928	0	0	0	0	0	0	2	0	0	0	0	0	0	35	2	0	0	0	0	0	0	0	0	0
OTU_1929	0	0	0	0	0	0	0	0	0	0	0	0	6	19	3	0	0	0	3	4	0	4	0	0
OTU_1930	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	32	0	0	0	0
OTU_1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	2	0
OTU_1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
OTU_1933	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	44	0	0	0	0	0	0	0	0
OTU_1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	10	0
OTU_1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0
OTU_1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0
OTU_1937	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
OTU_1938	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	19	0	0	22	0	0
OTU_1939	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	75	0	0
OTU_1940	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	27	0	0
OTU_1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
OTU_1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
OTU_1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
OTU_1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
OTU_1945	47	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1946	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1947	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1948	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1949	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_1950	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1951	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1952	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1953	0	3	0	27	0	7	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0
OTU_1954	0	0	0	33	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1955	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_1956	0	0	0	0	32	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1957	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1958	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1959	0	0	0	0	0	35	1	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_1960	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1961	0	0	0	0	0	27	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0
OTU_1962	0	0	28	0	0	45	0	19	24	0	1	9	0	0	0	2	0	0	0	0	0	0	0	0
OTU_1963	0	0	0	0	0	0	36	0	0	0	0	0	0	9	2	0	0	13	0	1	6	0	0	0
OTU_1964	0	0	0	0	0	0	9	0	0	0	0	0	3	0	0	2	0	0	0	5	17	0	0	0
OTU_1965	0	0	0	0	0	0	9	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
OTU_1966	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	7	33	0	0	0
OTU_1967	0	0	0	0	0	0	11	0	0	0	0	0	0	15	6	0	0	0	0	8	2	0	0	0
OTU_1968	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1969	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1970	0	0	0	0	0	0	0	2	0	2	53	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_1971	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	9	1	0	0	0	0	0	3	0
OTU_1972	1	0	0	0	0	0	0	0	103	0	0	0	0	0	0	9	1	0	0	0	0	0	10	0
OTU_1973	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1974	0	0	0	0	0	15	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
OTU_1975	0	0	0	0	0	0	4	0	0	31	0	0	0	0	5	3	2	3	0	0	1	0	0	0
OTU_1976	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1977	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	15	4	0	0	0	1	0
OTU_1978	0	0	0	0	0	0	0	0	0	0	53	0	5	0	0	0	0	0	0	0	0	0	0	0
OTU_1979	0	12	0	0	0	0	0	0	0	4	0	0	10	95	9	2	5	3	0	8	3	4	1	0
OTU_1980	0	0	0	0	0	0	0	0	0	0	1	0	13	0	7	0	0	26	0	0	5	0	0	0
OTU_1981	0	0	0	0	0	0	0	0	0	0	0	11	65	0	11	20	0	0	0	0	0	0	0	0
OTU_1982	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	13	0	8	0	0	0	0
OTU_1983	0	0	0	0	0	0	2	0	0	1	0	0	5	0	2	0	0	24	0	3	1	0	0	0
OTU_1984	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15	4	0	0	0
OTU_1985	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0
