feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Nectriella	pH	acidic	-0.042496082325687	0.0203939412309709	23	23	0.049584840038261	0.114127090501287
Septoria	pH	acidic	-0.009113846774052	0.00440844490484167	23	10	0.0512451671376734	0.117463202039852
GS01_phy_Incertae_sedis_gen_Incertae_sedis	pH	acidic	0.00150424005232771	0.000729459511434172	23	4	0.0517852131235495	0.118214605368103
Mortierellales_gen_Incertae_sedis	pH	acidic	-0.0113709099940807	0.0055452892972928	23	6	0.0529984782484596	0.120490417895478
Calophoma	pH	acidic	-0.00176266133879914	0.000861563978589509	23	5	0.0534948077964105	0.121124422530897
Acephala	pH	acidic	0.00279803434109177	0.00137102523882207	23	4	0.0540367165132097	0.121856077319262
Pholiota	pH	acidic	0.00234357969928261	0.00115326897720643	23	4	0.0549830529220665	0.122994218785506
Tausonia	pH	acidic	0.00288047727319531	0.00141726218375952	23	7	0.0549497054960122	0.122994218785506
Unguicularia	pH	acidic	-0.011458468996012	0.00566781826630776	23	7	0.0561370092003728	0.125073256498431
Dominikia	pH	acidic	-0.0106581603122332	0.00529954946378113	23	4	0.0573216583263814	0.127203839393603
Ampulloclitocybe	pH	acidic	0.00331755690316179	0.00166711212170731	23	7	0.0597683477543155	0.131753299963517
Ramariopsis	pH	acidic	0.037475118873391	0.0188378365428893	23	15	0.0598448561773247	0.131753299963517
Annulatascales_gen_Incertae_sedis	pH	acidic	0.00665982484194076	0.00335748479589852	23	5	0.0605302662120846	0.132737631024138
Metschnikowia	pH	acidic	0.0042192936434116	0.00213064052731861	23	8	0.0609226903218629	0.133074268663834
Keithomyces	pH	acidic	-0.00496687414535058	0.00251535344538726	23	3	0.0616060533048967	0.134041295667295
Lacrymaria	pH	acidic	-0.00202939905144107	0.00103007790130019	23	5	0.0621508955115537	0.13417848372068
Mrakia	pH	acidic	-0.00631639790407674	0.00320517703046261	23	8	0.0620844334360245	0.13417848372068
Malassezia	pH	acidic	-0.009682979383448	0.0049261563377124	23	19	0.0627042196813196	0.134850387499981
Filobasidiella	pH	acidic	0.00120298893346527	0.000612804022166003	23	4	0.0630169423638032	0.134880841589255
Peltigera	pH	acidic	-0.0141880112719633	0.0072329218369316	23	3	0.0632026923784481	0.134880841589255
Clavulinaceae_gen_Incertae_sedis	pH	acidic	0.0018582608564106	0.0009488451273303	23	4	0.0635931147601386	0.13519604931831
Hannaella	pH	acidic	-0.0020245130052336	0.00103711040378098	23	3	0.0643914652918388	0.136372799116176
Plectosphaerellaceae_gen_Incertae_sedis	pH	acidic	-0.00363405333007931	0.00186678826098704	23	4	0.065072638306485	0.137293407336031
Pseudoanungitea	pH	acidic	-0.00408048648429219	0.00210272752775842	23	7	0.065854637765307	0.137898621185248
Volutella	pH	acidic	0.0154597693006836	0.00796318547894512	23	10	0.0657472099492847	0.137898621185248
Monacrosporium	pH	acidic	0.00291748967769942	0.00151249230361729	23	4	0.0673650951962595	0.140098129627373
Sporidiobolaceae_gen_Incertae_sedis	pH	acidic	0.00326204210668753	0.00169140350342624	23	11	0.0674080767327395	0.140098129627373
Rhinocladiella	pH	acidic	-0.0164425530439164	0.00856794804833252	23	7	0.0686672964009949	0.142184699239235
Saccharomycetales_gen_Incertae_sedis	pH	acidic	0.0300074341445236	0.015684084827508	23	23	0.0694491516246539	0.14327102761086
Hypomyces	pH	acidic	-0.0121978030556332	0.00638764963103315	23	16	0.0699420088039532	0.143755346508494
Athelia	pH	acidic	0.00435820095410834	0.00229061239781406	23	8	0.0708900024735438	0.145168130065308
Dictyolus	pH	acidic	0.00154685927134136	0.000816321793945065	23	4	0.0719556129198664	0.146810536250423
Cladonia	pH	acidic	-0.00271245606879149	0.00143775245491537	23	3	0.0731193020389167	0.147030509876089
Rhodosporidiobolus	pH	acidic	0.00232833842386993	0.00123377607060963	23	4	0.0730390610423458	0.147030509876089
Verrucariaceae_gen_Incertae_sedis	pH	acidic	0.0029183997682679	0.00154319780660396	23	10	0.072481750511885	0.147030509876089
Xenopolyscytalum	pH	acidic	-0.0124710729976614	0.00660388617774267	23	20	0.0728591078034493	0.147030509876089
Pseudeurotium	pH	acidic	-0.028648205477378	0.0153114111622872	23	20	0.0753400290048995	0.150951065308378
Spirosphaera	pH	acidic	-0.00582398959637109	0.00312162770253817	23	5	0.0761166446488407	0.151960469782811
Hygrophorus	pH	acidic	0.0136510235245457	0.00734246931423794	23	4	0.0770707229169758	0.153315688088413
Verrucaria	pH	acidic	-0.0531377696008201	0.0289244829672803	23	7	0.0803864176284265	0.159342471953856
GS10_gen_Incertae_sedis	pH	acidic	0.00277241935856164	0.00151754816418577	23	6	0.0819627813368627	0.160238517850599
Phaeotrichum	pH	acidic	0.00108682867616043	0.000594425418480778	23	3	0.0817355911965744	0.160238517850599
Tremellodendropsidales_gen_Incertae_sedis	pH	acidic	-0.00930040122661953	0.0050836162455582	23	5	0.0815623375313358	0.160238517850599
Xenochalara	pH	acidic	0.00784003420852638	0.00429182343243376	23	19	0.0819891877691575	0.160238517850599
Chalara	pH	acidic	-0.0199832898139542	0.0109957513914101	23	22	0.083459735468994	0.161213906770033
Diaporthe	pH	acidic	-0.00323557804138072	0.00177996485653976	23	3	0.0833946604209922	0.161213906770033
Heterocephalacria	pH	acidic	0.00138443559589285	0.000762275591907874	23	3	0.0836459947155107	0.161213906770033
Ramophialophora	pH	acidic	-0.00834282081373821	0.00458994464871266	23	5	0.0834177985372974	0.161213906770033
Apiosordaria	pH	acidic	-0.00363106028909313	0.00200314277467346	23	4	0.0842030146503408	0.161727859173241
Collybia	pH	acidic	-0.00352953018283986	0.00194979508881168	23	6	0.0845983280831579	0.16192875856467
Helotiaceae_gen_Incertae_sedis	pH	acidic	0.00237289855922805	0.00131463182922997	23	3	0.0854361663368277	0.162479517377088
Sarcopodium	pH	acidic	-0.00817705626898956	0.00453076589629653	23	6	0.0854694768249314	0.162479517377088
Archaeorhizomycetes_gen_Incertae_sedis	pH	acidic	0.00495432139398	0.00275487714719389	23	3	0.0865083386020986	0.163339473224979
Mucor	pH	acidic	0.00473732280390926	0.00263402681237317	23	16	0.0864875053055626	0.163339473224979
Hypochnicium	pH	acidic	0.00128221257254668	0.000715108178604092	23	3	0.0873846093541239	0.164436579088672
GS27_ord_Incertae_sedis_gen_Incertae_sedis	pH	acidic	0.00179642838705969	0.0010045496400251	23	4	0.0881676456825182	0.164817328429381
Hypogymnia	pH	acidic	0.00224040124933175	0.00125314957081574	23	7	0.088246599470393	0.164817328429381
Pluteus	pH	acidic	0.00360147365976091	0.00201600195927318	23	8	0.0884746520653231	0.164817328429381
Geopora	pH	acidic	-0.107871340741068	0.0606702696453988	23	21	0.0898896632709414	0.166895141473048
Cyphellophoraceae_gen_Incertae_sedis	pH	acidic	-0.0168615029821246	0.00952037824358212	23	13	0.0910591253344121	0.167946797388303
Leotiaceae_gen_Incertae_sedis	pH	acidic	0.00192199782174361	0.00108452380554776	23	3	0.0908703087656069	0.167946797388303
Lasiosphaeriaceae_gen_Incertae_sedis	pH	acidic	0.00105521475551417	0.000597226728164158	23	3	0.0917841624135285	0.168725341466453
Bensingtonia	pH	acidic	0.000895846943052468	0.000508751906732096	23	3	0.0928167081971089	0.170062192321677
Hormonema	pH	acidic	-0.0038860605376386	0.00221147563376934	23	11	0.0934506474490715	0.170244079643941
Pleurotheciella	pH	acidic	-0.00132754383744364	0.000755666308509336	23	3	0.0935272681706393	0.170244079643941
Clavulina	pH	acidic	0.00286019131454074	0.00163284765631794	23	3	0.0944255179386514	0.171319262188368
Calyptella	pH	acidic	-0.0026289397244083	0.00150310545065144	23	3	0.0948931710340671	0.17160875411031
Russula	pH	acidic	-0.100242383665097	0.0582624490876232	23	23	0.100039053008153	0.180329296199162
Allantophomopsiella	pH	acidic	0.000950932455602557	0.00056102743178001	23	3	0.104857372444591	0.184971576479474
Aspicilia	pH	acidic	0.00095306711754444	0.000562028661651232	23	3	0.104707658834178	0.184971576479474
Leucosporidiales_gen_Incertae_sedis	pH	acidic	0.0364473929553092	0.0214867891519335	23	20	0.104610193445694	0.184971576479474
Tulasnellaceae_gen_Incertae_sedis	pH	acidic	0.00150862656179645	0.000890276368905283	23	3	0.104938991324082	0.184971576479474
Tympanis	pH	acidic	-0.00134221018887052	0.000788437146961811	23	3	0.103444808663312	0.184971576479474
Xenasmatella	pH	acidic	0.0048843297276159	0.00287363224087656	23	5	0.103952181150523	0.184971576479474
Yurkovia	pH	acidic	-0.00287805115348999	0.0016906807211314	23	5	0.103457144050179	0.184971576479474
Nectriaceae_gen_Incertae_sedis	pH	acidic	0.00565894456922805	0.00337820550237637	23	4	0.108736341628192	0.1910603857631
Roridomyces	pH	acidic	0.00418867660409226	0.0025077227889374	23	4	0.109696864887516	0.19214199290046
Lobulomyces	pH	acidic	0.000959772124028067	0.000577743036675703	23	3	0.111522261878773	0.194726958829081
Candida	pH	acidic	0.00208070906701832	0.00125811324315953	23	3	0.113033323662188	0.196135704921616
Rhizoctonia	pH	acidic	-0.00438657141346737	0.00264990045582579	23	3	0.112718064518172	0.196135704921616
Calycina	pH	acidic	-0.00513441035064949	0.00311067466670246	23	4	0.113702476291963	0.196684097188271
Eocronartium	pH	acidic	-0.00422802300294511	0.00256501618153741	23	3	0.114164077574397	0.196871180213434
Entocybe	pH	acidic	0.00118425059452204	0.000722749579996982	23	3	0.1162071771644	0.199043838162555
Exidia	pH	acidic	0.00438634808034874	0.00267521330957279	23	3	0.11597849126152	0.199043838162555
Sistotrema	pH	acidic	0.0276471938859248	0.0168872843253123	23	16	0.116496034543973	0.199043838162555
Burgoa	pH	acidic	0.00207663243734361	0.0012754632013854	23	4	0.118406506401263	0.200689383925472
Sebacinales_gen_Incertae_sedis	pH	acidic	-0.0307577616243382	0.018898617153129	23	7	0.118540049033178	0.200689383925472
Spizellomycetales_gen_Incertae_sedis	pH	acidic	-0.0194202236885983	0.0119114491693565	23	22	0.11792899036786	0.200689383925472
Thelebolus	pH	acidic	-0.0183352180571419	0.0113019855546383	23	19	0.119657187596627	0.201966828761579
Lectera	pH	acidic	-0.00825793542150316	0.00510455478172412	23	6	0.120637764824412	0.203006752287606
Myxotrichaceae_gen_Incertae_sedis	pH	acidic	0.00327137277960669	0.00202494598388109	23	3	0.121119968557354	0.203204284597729
Naganishia	pH	acidic	-0.00479098857849569	0.00297079450247401	23	4	0.121738480644569	0.203628629786861
GS26_ord_Incertae_sedis_gen_Incertae_sedis	pH	acidic	0.00167180560304026	0.00104122232619121	23	3	0.123291579076041	0.205609010614835
Archaeorhizomycetales_gen_Incertae_sedis	pH	acidic	0.00789699446562785	0.00495719436057108	23	4	0.126093257545217	0.209029596585374
Caloplaca	pH	acidic	-0.0170917374373347	0.0107254686260256	23	9	0.125974511441992	0.209029596585374
Mycoarthris	pH	acidic	-0.0191775369918897	0.0120637473749968	23	9	0.126849035033117	0.209658494105181
Arachnoscypha	pH	acidic	0.00210364865141702	0.00132570932053766	23	3	0.12749953892675	0.209994244336904
Microsporomycetaceae_gen_Incertae_sedis	pH	acidic	0.00101521209502013	0.000640326688618218	23	3	0.12780619179571	0.209994244336904
Stereocaulon	pH	acidic	-0.0229790268758201	0.0145788458193752	23	3	0.129928048165906	0.212852714201205
Teratosphaeria	pH	acidic	0.00575814634638342	0.00365836077932874	23	4	0.130440704659671	0.213065901746149
Clavariaceae_gen_Incertae_sedis	pH	acidic	0.00264077715884012	0.0016807193619968	23	3	0.13107800567032	0.213480845492305
Pustularia	pH	acidic	-0.0125075918853916	0.00797060400098499	23	11	0.131543795011697	0.21361485079159
Tricholoma	pH	acidic	0.00832937024405087	0.0053254000265213	23	13	0.132743212077964	0.214935956765773
Geminibasidium	pH	acidic	-0.044579414457446	0.0287185874632468	23	19	0.135535515092524	0.218192402211472
Microascaceae_gen_Incertae_sedis	pH	acidic	-0.00177511418387071	0.00114355675199846	23	3	0.135537829739981	0.218192402211472
Piskurozyma	pH	acidic	0.00512257197580408	0.00332634070867375	23	18	0.138493641056672	0.222308236508837
Trechisporales_gen_Incertae_sedis	pH	acidic	0.00449584822474098	0.00293357206116272	23	8	0.140314144211806	0.224583271051656
Alternaria	pH	acidic	-0.0150131680126534	0.00985702125352108	23	9	0.142653030593019	0.227022108686604
Phlegmacium	pH	acidic	0.00965022003562458	0.00632982116689292	23	7	0.142287230953288	0.227022108686604
Atheliales_gen_Incertae_sedis	pH	acidic	0.00280515285024128	0.00184603281176286	23	4	0.14353584875523	0.227776261414995
Agonimia	pH	acidic	-0.0191349827978376	0.0126216983642304	23	3	0.144418718151014	0.227878827224122
Lapidomyces	pH	acidic	-0.00570512110521588	0.00376247005136756	23	8	0.144347130855114	0.227878827224122
Kuehneromyces	pH	acidic	0.00148783243861822	0.000983156169503529	23	10	0.145103243522803	0.228312165655936
Kockovaella	pH	acidic	0.00317140311154375	0.00210005338747038	23	3	0.145905288406541	0.228618043637507
Psathyrella	pH	acidic	0.00512913145345494	0.00339832101771894	23	7	0.146118534174062	0.228618043637507
Cordieritidaceae_gen_Incertae_sedis	pH	acidic	0.00236478439253626	0.00157073374469874	23	3	0.14708237385873	0.228840453182438
Sistotremastrum	pH	acidic	0.0071194586224306	0.00472503491719159	23	7	0.146770081638145	0.228840453182438
Mytilinidion	pH	acidic	0.0155730673762933	0.0104041240583973	23	21	0.149320650472834	0.231675772460637
Claroideoglomus	pH	acidic	-0.00189824595741496	0.00127463561927721	23	3	0.151288365791821	0.233208896934293
Coprinus	pH	acidic	-0.00207121669319852	0.00139163376471924	23	4	0.151526658630241	0.233208896934293
Mycenaceae_gen_Incertae_sedis	pH	acidic	0.00156083624867368	0.00105107101706751	23	3	0.152402223490274	0.233208896934293
Mycobilimbia	pH	acidic	-0.0113206816610216	0.00761622602038898	23	4	0.152036157092067	0.233208896934293
Paraphaeosphaeria	pH	acidic	-0.00704375080621357	0.00473990403814925	23	4	0.152124452219192	0.233208896934293
Stilbella	pH	acidic	0.0224674999549594	0.0151519156407555	23	20	0.152976212671894	0.233445891666425
Aspergillus	pH	acidic	-0.0014144893636057	0.000961323385115371	23	3	0.156011076533862	0.236779753758477
Exobasidium	pH	acidic	0.00321078097729761	0.00218176270127111	23	11	0.155944825450876	0.236779753758477
Diatrype	pH	acidic	-0.00174749847904839	0.00119348022713435	23	3	0.157948320652006	0.238420635780942
Myrmecridium	pH	acidic	-0.00452567543869917	0.0030901007659894	23	3	0.157848709504132	0.238420635780942
Capronia	pH	acidic	0.0640468749752619	0.0443118877326155	23	23	0.163113843883544	0.245552462278741
Ascocoryne	pH	acidic	-0.00616081350295588	0.00427980217123931	23	16	0.164747293924025	0.247342972279467
Filobasidium	pH	acidic	-0.00252232205796479	0.00175713397812061	23	3	0.165880032895804	0.247708252876575
Geoglossales_gen_Incertae_sedis	pH	acidic	0.00226427971965875	0.00157675657492447	23	4	0.165722058151943	0.247708252876575
